adult,backdrop_path,belongs_to_collection,budget,genres_1_id,genres_1_name,genres_2_id,genres_2_name,genres_3_id,genres_3_name,homepage,id,imdb_id,origin_country_1,original_language,original_title,overview,popularity,poster_path,production_companies_1_id,production_companies_1_logo_path,production_companies_1_name,production_companies_1_origin_country,production_companies_2_id,production_companies_2_logo_path,production_companies_2_name,production_companies_2_origin_country,production_companies_3_id,production_companies_3_logo_path,production_companies_3_name,production_companies_3_origin_country,production_companies_4_id,production_companies_4_logo_path,production_companies_4_name,production_companies_4_origin_country,production_companies_5_id,production_companies_5_logo_path,production_companies_5_name,production_companies_5_origin_country,production_countries_1_iso_3166_1,production_countries_1_name,release_date,revenue,runtime,spoken_languages_1_english_name,spoken_languages_1_iso_639_1,spoken_languages_1_name,status,tagline,title,video,vote_average,vote_count,belongs_to_collection_id,belongs_to_collection_name,belongs_to_collection_poster_path,belongs_to_collection_backdrop_path,genres_4_id,genres_4_name,genres_5_id,genres_5_name,spoken_languages_2_english_name,spoken_languages_2_iso_639_1,spoken_languages_2_name,production_companies_6_id,production_companies_6_logo_path,production_companies_6_name,production_companies_6_origin_country,production_companies_7_id,production_companies_7_logo_path,production_companies_7_name,production_companies_7_origin_country,production_companies_8_id,production_companies_8_logo_path,production_companies_8_name,production_companies_8_origin_country,production_companies_9_id,production_companies_9_logo_path,production_companies_9_name,production_companies_9_origin_country,production_companies_10_id,production_companies_10_logo_path,production_companies_10_name,production_companies_10_origin_country,production_companies_11_id,production_companies_11_logo_path,production_companies_11_name,production_companies_11_origin_country,production_countries_2_iso_3166_1,production_countries_2_name,production_countries_3_iso_3166_1,production_countries_3_name,production_countries_4_iso_3166_1,production_countries_4_name,spoken_languages_3_english_name,spoken_languages_3_iso_639_1,spoken_languages_3_name,spoken_languages_4_english_name,spoken_languages_4_iso_639_1,spoken_languages_4_name,spoken_languages_5_english_name,spoken_languages_5_iso_639_1,spoken_languages_5_name,origin_country_2,genres_6_id,genres_6_name,spoken_languages_6_english_name,spoken_languages_6_iso_639_1,spoken_languages_6_name,production_companies_12_id,production_companies_12_logo_path,production_companies_12_name,production_companies_12_origin_country,spoken_languages_7_english_name,spoken_languages_7_iso_639_1,spoken_languages_7_name,genres_7_id,genres_7_name,origin_country_3,origin_country_4,production_countries_5_iso_3166_1,production_countries_5_name
False,/tC78Pck2YCsUAtEdZwuHYUFYtOj.jpg,,70000000,28,Action,53.0,Thriller,80.0,Crime,https://www.equalizer.movie,926393,tt17024450,US,en,The Equalizer 3,"Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia.",227.535,/b0Ej6fnXAP8fK75hlyi2jKqdhHz.jpg,5.0,/71BqEFAF4V3qjjMPCpLuyJFB9A.png,Columbia Pictures,US,10400.0,/9LlB2YAwXTkUAhx0pItSo6pDlkB.png,Eagle Pictures,IT,1423.0,/1rbAwGQzrNvXDICD6HWEn1YqfAV.png,Escape Artists,US,44967.0,,ZHIV Productions,US,,,,,IT,Italy,2023-08-30,190000000,109,English,en,English,Released,Justice knows no borders,The Equalizer 3,False,7.369,2564,523855.0,The Equalizer Collection,/w9taToc4xcVE9duBwbywp0nAnue.jpg,/wac5llYhh0lC24yNWljrcOe4sR9.jpg,,,,,Italian,it,Italiano,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,Portuguese,pt,Português,,,,,,,,,,,,,,,,,,,,,,,,,
False,/sw7mordbZxgITU877yTpZCud90M.jpg,,25000000,18,Drama,80.0,Crime,,,http://www.warnerbros.com/goodfellas,769,tt0099685,US,en,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",239.698,/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,8880.0,/fE7LBw7Jz8R29EABFGCvWNriZxN.png,Winkler Films,US,,,,,,,,,,,,,,,,,US,United States of America,1990-09-12,46800000,145,Italian,it,Italiano,Released,Three decades of life in the mafia.,GoodFellas,False,8.466,12342,,,,,,,,,English,en,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/r9oTasGQofvkQY5vlUXglneF64Z.jpg,,0,28,Action,35.0,Comedy,,,https://tv.apple.com/movie/umc.cmc.6o6y3wel2lez2tkdu2cv8dzd1,1029575,tt16431870,US,en,The Family Plan,"Dan Morgan is many things: a devoted husband, a loving father, a celebrated car salesman. He's also a former assassin. And when his past catches up to his present, he's forced to take his unsuspecting family on a road trip unlike any other.",241.485,/jLLtx3nTRSLGPAKl4RoIv1FbEBr.jpg,169668.0,,Municipal Pictures,US,82819.0,/gXfFl9pRPaoaq14jybEn1pHeldr.png,Skydance Media,US,,,,,,,,,,,,,US,United States of America,2023-12-14,0,119,English,en,English,Released,A thrilling road trip comedy.,The Family Plan,False,7.324,1139,,,,,,,,,French,fr,Français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/pcWxKfFNCznTKYy0E8M9nG1cwL4.jpg,,10000000,18,Drama,35.0,Comedy,,,http://ladybird.movie,391713,tt4925292,US,en,Lady Bird,"Lady Bird McPherson, a strong willed, deeply opinionated, artistic 17 year old comes of age in Sacramento. Her relationship with her mother and her upbringing are questioned and tested as she plans to head off to college.",270.592,/gl66K7zRdtNYGrxyS2YDUP5ASZd.jpg,93105.0,/asuzX794BM1gCettTxUoLxGNovd.png,IAC Films,US,258.0,,Scott Rudin Productions,US,78984.0,/vJLYh9YHQaEryuzu7GNUa1zwKG1.png,Entertainment 360,US,,,,,,,,,US,United States of America,2017-09-01,79000000,94,English,en,English,Released,,Lady Bird,False,7.3,8153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/8GnWDLn2AhnmkQ7hlQ9NJUYobSS.jpg,,100000000,18,Drama,878.0,Science Fiction,28.0,Action,https://hungergames.movie/,695721,tt10545296,US,en,The Hunger Games: The Ballad of Songbirds & Snakes,"64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12.",210.956,/mBaXZ95R2OxueZhvQbcEWy2DqyO.jpg,1632.0,/cisLn1YAUuptXVBa0xjq7ST9cH0.png,Lionsgate,US,5420.0,/dlW4Kh5dNieKNURnymsu57y6fMf.png,Color Force,US,161357.0,/kQlxsHQKQsDOXmKPZVqEyL827NJ.png,about:blank,US,,,,,,,,,US,United States of America,2023-11-15,337134868,157,English,en,English,Released,Everyone hungers for something.,The Hunger Games: The Ballad of Songbirds & Snakes,False,7.165,2133,131635.0,The Hunger Games Collection,/n4cKN236lNJpZcPXHTtCuQMvGQs.jpg,/Ipp7cegtub4t0mu7xaKLQkYoGc.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/qdIMHd4sEfJSckfVJfKQvisL02a.jpg,,55000000,35,Comedy,18.0,Drama,10749.0,Romance,https://www.paramountmovies.com/movies/forrest-gump,13,tt0109830,US,en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",206.801,/arw2vcBveWOVZr6pxd9XTd1TdQa.jpg,4.0,/gz66EfNoYPqHTYI4q9UEN4CbHRc.png,Paramount,US,21920.0,,The Steve Tisch Company,,412.0,,Wendy Finerman Productions,,,,,,,,,,US,United States of America,1994-06-23,677387716,142,English,en,English,Released,The world will never be the same once you've seen it through the eyes of Forrest Gump.,Forrest Gump,False,8.475,26530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/cEcG1Z32NWJrRKmhmEh13VyPRfk.jpg,,0,35,Comedy,18.0,Drama,10749.0,Romance,,79474,tt0117131,ES,es,"Más que amor, frenesí","From the land of Almodovar comes a hot new film about drugs, sex &amp; everything else!",207.972,/e843ZAdn3f5R7SFTRIqoV7Ttk91.jpg,9335.0,,Canal+ España,ES,34772.0,,Fernando Colomo PC,ES,82482.0,,Películas Freneticas,,981.0,/pkrdO9ykplO4Zc8edikoSX5APUN.png,TVE,ES,,,,,ES,Spain,1996-11-15,0,125,Spanish,es,Español,Released,,"Not Love, Just Frenzy",False,5.5,17,,,,,53.0,Thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/hZkgoQYus5vegHoetLkCJzb17zJ.jpg,,63000000,18,Drama,,,,,http://www.foxmovies.com/movies/fight-club,550,tt0137523,US,en,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",229.693,/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,711.0,/tEiIH5QesdheJmDAqQwvtN60727.png,Fox 2000 Pictures,US,508.0,/7cxRWzi4LsVm4Utfpr1hfARNurT.png,Regency Enterprises,US,4700.0,/A32wmjrs9Psf4zw0uaixF0GXfxq.png,The Linson Company,US,25.0,/qZCc1lty5FzX30aOCVRBLzaVmcp.png,20th Century Fox,US,20555.0,/hD8yEGUBlHOcfHYbujp71vD8gZp.png,Taurus Film,DE,DE,Germany,1999-10-15,100853753,139,English,en,English,Released,Mischief. Mayhem. Soap.,Fight Club,False,8.442,28423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/uovH5k4BAEPqXqxgwVrTtqH169g.jpg,,170000000,878,Science Fiction,28.0,Action,,,http://www.godzillamovie.com,373571,tt3741700,US,en,Godzilla: King of the Monsters,"Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.",202.937,/fQ40gmFM4p03tXwMxQQKh2cCBW4.jpg,923.0,/8M99Dkt23MjQMTTWukq4m5XsEuo.png,Legendary Pictures,US,83645.0,,Huahua Media,CN,882.0,/iDw9Xxok1d9WAM2zFicI8p3khTH.png,TOHO,JP,,,,,,,,,CN,China,2019-05-29,386600138,132,Mandarin,zh,普通话,Released,Long live the king.,Godzilla: King of the Monsters,False,6.69,5872,535313.0,Godzilla Collection,/inNN466SKHNjbGmpfhfsaPQNleS.jpg,/oboBn4VYB79uDxnyIri0Nt3U3N2.jpg,,,,,English,en,English,,,,,,,,,,,,,,,,,,,,,,,,,JP,Japan,US,United States of America,,,Japanese,ja,日本語,,,,,,,,,,,,,,,,,,,,,,,,,
False,/rnN9yJfwso6JA64wIPqK1m6K6e1.jpg,,1300000,18,Drama,878.0,Science Fiction,,,,19,tt0017136,DE,de,Metropolis,"In a futuristic city sharply divided between the rich and the poor, the son of the city's mastermind meets a prophet who predicts the coming of a savior to mediate their differences.",237.596,/pxbGZewX327IbTvrCVRJgcLJTSQ.jpg,12372.0,/9BDrZ4qumhS87ZUKcH3BTlGOeim.png,UFA,DE,,,,,,,,,,,,,,,,,DE,Germany,1927-02-06,650422,149,No Language,xx,No Language,Released,There can be no understanding between the hands and the brain unless the heart acts as mediator.,Metropolis,False,8.138,2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/kjQBrc00fB2RjHZB3PGR4w9ibpz.jpg,,80000000,28,Action,12.0,Adventure,878.0,Science Fiction,https://www.20thcenturystudios.com/movies/the-creator,670292,tt11858890,US,en,The Creator,"Amid a future war between the human race and the forces of artificial intelligence, a hardened ex-special forces agent grieving the disappearance of his wife, is recruited to hunt down and kill the Creator, the elusive architect of advanced AI who has developed a mysterious weapon with the power to end the war—and mankind itself.",257.354,/vBZ0qvaRxqEhZwl6LWmruJqWE8Z.jpg,10104.0,/wRn5HnYMGeJHmItRypgOZOC6gwY.png,New Regency Pictures,US,8147.0,/q6HOAdSNgCbeOqwoMVRc6REgbXF.png,Entertainment One,CA,508.0,/7cxRWzi4LsVm4Utfpr1hfARNurT.png,Regency Enterprises,US,206867.0,,Bad Dreams Productions,US,,,,,CA,Canada,2023-09-27,104000000,134,English,en,English,Released,This is a fight for our very existence.,The Creator,False,7.098,2589,,,,,,,,,Japanese,ja,日本語,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,Thai,th,ภาษาไทย,Vietnamese,vi,Tiếng Việt,,,,,,,,,,,,,,,,,,,,,,
False,/5mzr6JZbrqnqD8rCEvPhuCE5Fw2.jpg,,129000000,28,Action,878.0,Science Fiction,27.0,Horror,https://www.themeg.movie,615656,tt9224104,US,en,Meg 2: The Trench,An exploratory dive into the deepest depths of the ocean of a daring research team spirals into chaos when a malevolent mining operation threatens their mission and forces them into a high-stakes battle for survival.,201.57,/4m1Au3YkjqsxF8iwQy0fPYSxE0h.jpg,56242.0,/1YORRYmg7hgYIgoJek8jU3cykuQ.png,Apelles Entertainment,US,174.0,/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png,Warner Bros. Pictures,US,435.0,/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png,di Bonaventura Pictures,US,92484.0,/dfWwoWRp8snHjzDKO5IFkiCAUe7.png,CMC Pictures,CN,208094.0,,Onaroll Productions,,CN,China,2023-08-02,384056482,116,English,en,English,Released,Back for seconds.,Meg 2: The Trench,False,6.58,3086,742536.0,The Meg Collection,/rbacYOwij2bEIvO0gKUF2funWKp.jpg,/rNoyJmjdhgn30bVbvd8n3DJMocB.jpg,,,,,,,,65442.0,/mAAUTVBF4KGW4QxESHWg4N8pLdF.png,DF Pictures,CN,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/9BBTo63ANSmhC4e6r62OJFuK2GL.jpg,,220000000,878,Science Fiction,28.0,Action,12.0,Adventure,https://www.marvel.com/movies/the-avengers,24428,tt0848228,US,en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",210.181,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,420.0,/hUzeosd33nzE5MCNsZxCGEKTXaQ.png,Marvel Studios,US,,,,,,,,,,,,,,,,,US,United States of America,2012-04-25,1518815515,143,English,en,English,Released,Some assembly required.,The Avengers,False,7.713,29974,86311.0,The Avengers Collection,/yFSIUVTCvgYrpalUktulvk3Gi5Y.jpg,/zuW6fOiusv4X9nnW3paHGfXcSll.jpg,,,,,Hindi,hi,हिन्दी,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Russian,ru,Pусский,,,,,,,,,,,,,,,,,,,,,,,,,
False,/xLzkWj2C6zCWyFT8Z7tKKtfrwcR.jpg,,70000000,12,Adventure,28.0,Action,53.0,Thriller,,2756,tt0096754,US,en,The Abyss,"A civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. One diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it.",235.533,/8NMEf8D2v85bQ6VNvexTqI9tVvG.jpg,25.0,/qZCc1lty5FzX30aOCVRBLzaVmcp.png,20th Century Fox,US,1280.0,,Pacific Western,US,,,,,,,,,,,,,US,United States of America,1989-08-09,90000098,140,English,en,English,Released,"When you get there, you will understand.",The Abyss,False,7.348,2811,,,,,878.0,Science Fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/rtr0l61RxLPkmZHbZj0WFlGx5G5.jpg,,68000000,18,Drama,878.0,Science Fiction,,,,301337,tt1389072,US,en,Downsizing,A kindly occupational therapist undergoes a new procedure to be shrunken to four inches tall so that he and his wife can help save the planet and afford a nice lifestyle at the same time.,232.04,/5bNzInSSAXfr0MFlHfb4IoQePVx.jpg,4.0,/gz66EfNoYPqHTYI4q9UEN4CbHRc.png,Paramount,US,2361.0,,Ad Hominem Enterprises,,2605.0,,Gran Via Productions,US,,,,,,,,,US,United States of America,2017-12-22,55003890,135,Norwegian,no,Norsk,Released,We are meant for something bigger.,Downsizing,False,5.344,3650,,,,,,,,,English,en,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,es,Español,Vietnamese,vi,Tiếng Việt,Icelandic,is,Íslenska,,,,,,,,,,,,,,,,,,,
False,/n7nEZULVUtC0ddFx09DBgTzuMci.jpg,,0,28,Action,,,,,,857700,tt15205194,PL,pl,Pitbull,"Told across a number of years, part of the ever waging war between the police and the criminal empires spanning Eastern Europe, we follow one young man's life, his childhood and adolescence and ultimately his descent into the criminal underworld. His path soon crosses with a policeman who will stop at nothing to catch him.",195.213,/hj67lXfFKEdtD5q5VOGhAP1gDxn.jpg,,,,,,,,,,,,,,,,,,,,,PL,Poland,2021-11-11,0,112,English,en,English,Released,,Pitbull: Exodus,False,7.132,72,,,,,,,,,Polish,pl,Polski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/6zbKgwgaaCyyBXE4Sun4oWQfQmi.jpg,,17000000,28,Action,53.0,Thriller,,,https://www.nobody.movie,615457,tt7888964,US,en,Nobody,"Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.",250.252,/oBgWY00bEFeZ9N25wWVyuQddbAo.jpg,121470.0,/zvJFu1C6gB80A98n6IGXBvMtgVl.png,87North Productions,US,86647.0,,Odenkirk Provissiero Entertainment,US,123230.0,,Eighty Two Films,US,,,,,,,,,US,United States of America,2021-02-26,61779301,92,English,en,English,Released,Never underestimate a nobody,Nobody,False,7.972,6681,1129084.0,Nobody Collection,/xJxoDyolVLq6mVpHHnWEk5HV6gc.jpg,/8oRUHcunDn0CdlihiwCAdq3nBka.jpg,,,,,Russian,ru,Pусский,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,es,Español,,,,,,,,,,,,,,,,,,,,,,,,,
False,/rtr0l61RxLPkmZHbZj0WFlGx5G5.jpg,,68000000,18,Drama,878.0,Science Fiction,,,,301337,tt1389072,US,en,Downsizing,A kindly occupational therapist undergoes a new procedure to be shrunken to four inches tall so that he and his wife can help save the planet and afford a nice lifestyle at the same time.,232.04,/5bNzInSSAXfr0MFlHfb4IoQePVx.jpg,4.0,/gz66EfNoYPqHTYI4q9UEN4CbHRc.png,Paramount,US,2361.0,,Ad Hominem Enterprises,,2605.0,,Gran Via Productions,US,,,,,,,,,US,United States of America,2017-12-22,55003890,135,Norwegian,no,Norsk,Released,We are meant for something bigger.,Downsizing,False,5.344,3650,,,,,,,,,English,en,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,es,Español,Vietnamese,vi,Tiếng Việt,Icelandic,is,Íslenska,,,,,,,,,,,,,,,,,,,
False,/i7nnmCTnjK50vNqbMfVtmoVULWJ.jpg,,0,28,Action,,,,,,1081620,tt18228142,US,en,The Weapon,"Dallas is a one-man killing machine on a mysterious rampage. His attacks on biker gangs and meth labs anger the Vegas mob boss who’s holding Dallas’ girlfriend hostage. But who is Dallas working for? Even torture won’t make him talk, and he won’t stop until justice is served.",230.733,/slQYCDzCMM8SBh9Xa3aPeM2fekA.jpg,3604.0,/jC6Hk3ZyNRlVPJsA0xGlAhgd2RP.png,Grindstone Entertainment Group,US,,,,,,,,,,,,,,,,,US,United States of America,2023-02-17,0,85,English,en,English,Released,There is nothing more deadly than a target turned hunter.,The Weapon,False,5.827,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/hZkgoQYus5vegHoetLkCJzb17zJ.jpg,,63000000,18,Drama,,,,,http://www.foxmovies.com/movies/fight-club,550,tt0137523,US,en,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",229.693,/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,711.0,/tEiIH5QesdheJmDAqQwvtN60727.png,Fox 2000 Pictures,US,508.0,/7cxRWzi4LsVm4Utfpr1hfARNurT.png,Regency Enterprises,US,4700.0,/A32wmjrs9Psf4zw0uaixF0GXfxq.png,The Linson Company,US,25.0,/qZCc1lty5FzX30aOCVRBLzaVmcp.png,20th Century Fox,US,20555.0,/hD8yEGUBlHOcfHYbujp71vD8gZp.png,Taurus Film,DE,DE,Germany,1999-10-15,100853753,139,English,en,English,Released,Mischief. Mayhem. Soap.,Fight Club,False,8.442,28423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/5QRRdnMWtAeu8Zgje2Gdwuo7gd6.jpg,,24000000,27,Horror,9648.0,Mystery,,,,4233,tt0120082,US,en,Scream 2,"Away at college, Sidney Prescott thought she'd finally put the shocking murders that shattered her life behind her... until a copycat killer begins acting out a real-life sequel.",229.203,/dORlVasiaDkJXTqt9bdH7nFNs6C.jpg,7405.0,/rfnws0uY8rsNAsrLbx3gEIcYXx3.png,Dimension Films,US,85.0,,Konrad Pictures,,1600.0,,Craven-Maddalena Films,,14.0,/m6AHu84oZQxvq7n1rsvMNJIAsMu.png,Miramax,US,,,,,US,United States of America,1997-12-12,172400000,120,English,en,English,Released,Someone has taken their love of sequels one step too far.,Scream 2,False,6.487,3949,2602.0,Scream Collection,/p3EjClFy20jjT0u06dzBs4lvvhi.jpg,/oUcscMECv8DOBsAPCh3KnDZqAC4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/5ccklJJR9McV3nzAgurdbc5nAlz.jpg,,35000000,878,Science Fiction,27.0,Horror,28.0,Action,,9348,tt0114508,US,en,Species,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.",228.61,/cT5wdyo8kT7dycqjrolJ2sHWkFx.jpg,21.0,/usUnaYV6hQnlVAXP6r4HwrlLFPG.png,Metro-Goldwyn-Mayer,US,216761.0,,Frank Mancuso Jr. Productions,,,,,,,,,,,,,,US,United States of America,1995-07-07,113400000,108,English,en,English,Released,"For three million years, the human race has been at the top of the evolutionary ladder. Nothing lasts forever.",Species,False,5.957,1546,9887.0,Species Collection,/ucFAYoB8Ko9oCNSn5Nc7xpYMKXj.jpg,/azNgAdFCaKH5q15MjscigO57QQ7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/A49CBR0TUdVrHdSI9YcMjbyV4q9.jpg,,40000000,878,Science Fiction,28.0,Action,53.0,Thriller,https://www.20thcenturystudios.com/movies/predators,34851,tt1424381,US,en,Predators,A group of cold-blooded killers find themselves trapped on an alien planet to be hunted by extraterrestrial Predators.,227.829,/54LZIRznS0Zjn7ZDXrsGVe3HXei.jpg,1302.0,/zC3b70ixHh89qJIikLQPEvLqbPM.png,Davis Entertainment,US,25.0,/qZCc1lty5FzX30aOCVRBLzaVmcp.png,20th Century Fox,US,444.0,,Dune Entertainment,US,10807.0,/j0BcMaJKIiDDYHq9lriTcM0Npka.png,Troublemaker Studios,US,,,,,US,United States of America,2010-07-03,127200000,107,English,en,English,Released,They are the most dangerous killers on the planet. But this is not our planet.,Predators,False,6.249,3907,399.0,Predator Collection,/qjAh5JTnea8OQk36xeGthWYU2SY.jpg,/fXVzk9OxQwROCuiWvd0Cv76qmZi.jpg,,,,,Spanish,es,Español,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Russian,ru,Pусский,,,,,,,,,,,,,,,,,,,,,,,,,
False,/tC78Pck2YCsUAtEdZwuHYUFYtOj.jpg,,70000000,28,Action,53.0,Thriller,80.0,Crime,https://www.equalizer.movie,926393,tt17024450,US,en,The Equalizer 3,"Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia.",227.535,/b0Ej6fnXAP8fK75hlyi2jKqdhHz.jpg,5.0,/71BqEFAF4V3qjjMPCpLuyJFB9A.png,Columbia Pictures,US,10400.0,/9LlB2YAwXTkUAhx0pItSo6pDlkB.png,Eagle Pictures,IT,1423.0,/1rbAwGQzrNvXDICD6HWEn1YqfAV.png,Escape Artists,US,44967.0,,ZHIV Productions,US,,,,,IT,Italy,2023-08-30,190000000,109,English,en,English,Released,Justice knows no borders,The Equalizer 3,False,7.369,2564,523855.0,The Equalizer Collection,/w9taToc4xcVE9duBwbywp0nAnue.jpg,/wac5llYhh0lC24yNWljrcOe4sR9.jpg,,,,,Italian,it,Italiano,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,Portuguese,pt,Português,,,,,,,,,,,,,,,,,,,,,,,,,
False,/gMssbddpo4thHGHMpQEZC00Sq9.jpg,,85000000,28,Action,18.0,Drama,10752.0,War,http://www.alliedmovie.com/,369885,tt3640424,GB,en,Allied,"In 1942, an intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",226.57,/sV4lXM32quwminL3TP36nlNPp7Q.jpg,4.0,/gz66EfNoYPqHTYI4q9UEN4CbHRc.png,Paramount,US,3281.0,/pfmb82VUfN9VKB1YuBSY69WVNVm.png,GK Films,GB,11395.0,/5vSBzUwnCcaF90ZTchG3LwRKQ2M.png,ImageMovers,US,83645.0,,Huahua Media,CN,,,,,CN,China,2016-11-17,119520023,124,Arabic,ar,العربية,Released,The enemy is listening.,Allied,False,6.8,4395,,,,,10749.0,Romance,53.0,Thriller,English,en,English,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,GB,United Kingdom,,,French,fr,Français,German,de,Deutsch,,,,US,,,,,,,,,,,,,,,,,,
False,/8tqVlaXwF2vbMWMDa909IhdrTRc.jpg,,0,878,Science Fiction,53.0,Thriller,,,,505948,tt6292852,AU,en,I Am Mother,"A teenage girl is raised underground by a robot ""Mother"", designed to repopulate the earth following an extinction event. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.",225.502,/b3jWxwWRFqvNDJTvBcmKJVHnzKK.jpg,101182.0,,Mother Film Holdings,,37504.0,/k4A2f5FeH96xamI0ZuXlEQAerog.png,Rhea Films,US,55251.0,,Southern Light Films,AU,101131.0,,The Penguin Empire,,162558.0,/cU9hnPAjbDDXFs3TY3S6fKgiF6w.png,Fin Design & Effects,AU,AU,Australia,2019-06-07,643593,114,English,en,English,Released,She’ll keep you safe.,I Am Mother,False,6.691,2438,,,,,,,,,,,,209573.0,/klSmrRfAUgAlEzVfcfHEQONSNWO.png,Adelaide Film Festival Investment Fund,AU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,,,,,,,,,,,,,,,,,
